user_id,age,monthly_spend,plan_tier,is_active,email,first_name,last_name,gender,country,state_province,city,primary_device,subscription_start_date,created_at
user_09206,27.0,13.48,2,1,melanie97@example.net,Barbara,Clements,Female,Canada,Ontario,Port William,Mobile,2022-11-01,2025-06-28 09:54:15.707774
user_04281,30.0,10.05,2,0,vanessathomas@example.com,Anita,Gomez,Male,USA,Missouri,Warrenton,Laptop,2024-04-23,2022-09-21 18:57:24.454096
user_04281,30.0,10.05,2,0,vanessathomas@example.com,Anita,Gomez,Male,USA,Missouri,Warrenton,Laptop,2024-04-23,2022-09-21 18:57:24.454096
user_01756,27.0,17.41,4,0,christopher42@example.net,Lawrence,Ayala,Female,USA,Washington,South Gary,Desktop,2024-09-21,2024-07-24 12:44:25.884428
user_01756,27.0,17.41,4,0,christopher42@example.net,Lawrence,Ayala,Female,USA,Washington,South Gary,Desktop,2024-09-21,2024-07-24 12:44:25.884428
user_01756,27.0,17.41,4,0,christopher42@example.net,Lawrence,Ayala,Female,USA,Washington,South Gary,Desktop,2024-09-21,2024-07-24 12:44:25.884428
user_01299,40.0,9.02,3,1,boonekim@example.net,Regina,Harris,Female,USA,Missouri,West Dianeport,Laptop,2023-10-01,2023-09-28 06:53:03.817628
user_01299,40.0,9.02,3,1,boonekim@example.net,Regina,Harris,Female,USA,Missouri,West Dianeport,Laptop,2023-10-01,2023-09-28 06:53:03.817628
user_02005,26.0,13.48,1,0,vpatterson@example.net,Betty,Lawson,Female,Canada,Manitoba,Zimmermanberg,Laptop,2023-08-15,2023-03-18 15:28:56.704814
user_02005,26.0,13.48,1,0,vpatterson@example.net,Betty,Lawson,Female,Canada,Manitoba,Zimmermanberg,Laptop,2023-08-15,2023-03-18 15:28:56.704814
user_00323,35.0,13.48,3,0,jacksonraymond@example.com,Julie,James,Female,USA,Georgia,Bakerhaven,Mobile,2022-08-15,2023-09-25 15:21:39.102921
user_00323,35.0,13.48,3,0,jacksonraymond@example.com,Julie,James,Female,USA,Georgia,Bakerhaven,Mobile,2022-08-15,2023-09-25 15:21:39.102921
user_03933,27.0,23.15,2,1,hbarnett@example.net,Richard,Maldonado,Male,Canada,Manitoba,Ryanfort,Smart TV,2025-04-15,2024-05-02 23:11:55.816715
user_03933,27.0,23.15,2,1,hbarnett@example.net,Richard,Maldonado,Male,Canada,Manitoba,Ryanfort,Smart TV,2025-04-15,2024-05-02 23:11:55.816715
user_04858,39.0,14.31,3,1,shaffermichael@example.org,Thomas,Perez,Female,Canada,Prince Edward Island,Lake Karenville,Mobile,2023-06-15,2023-07-30 03:21:31.368296
user_04858,39.0,14.31,3,1,shaffermichael@example.org,Thomas,Perez,Female,Canada,Prince Edward Island,Lake Karenville,Mobile,2023-06-15,2023-07-30 03:21:31.368296
user_04858,39.0,14.31,3,1,shaffermichael@example.org,Thomas,Perez,Female,Canada,Prince Edward Island,Lake Karenville,Mobile,2023-06-15,2023-07-30 03:21:31.368296
user_02563,28.0,16.51,2,1,courtney18@example.org,Pamela,Williams,Female,USA,Tennessee,East Alexis,Tablet,2025-03-18,2023-05-03 02:46:29.542744
user_02563,28.0,16.51,2,1,courtney18@example.org,Pamela,Williams,Female,USA,Tennessee,East Alexis,Tablet,2025-03-18,2023-05-03 02:46:29.542744
user_01587,54.0,13.48,2,1,pthomas@example.net,Raymond,Simmons,Female,USA,Tennessee,Matthewberg,Tablet,2022-12-27,2022-10-24 18:32:25.075622
user_01587,54.0,13.48,2,1,pthomas@example.net,Raymond,Simmons,Female,USA,Tennessee,Matthewberg,Tablet,2022-12-27,2022-10-24 18:32:25.075622
user_05840,25.0,6.35,2,0,uhill@example.net,Tara,Davis,,Canada,Ontario,East Melissaside,Tablet,2025-06-21,2025-01-10 07:33:15.755643
user_05840,25.0,6.35,2,0,uhill@example.net,Tara,Davis,,Canada,Ontario,East Melissaside,Tablet,2025-06-21,2025-01-10 07:33:15.755643
user_00998,32.0,3.6,2,0,johnsonjames@example.org,Mary,Moon,Female,USA,Indiana,Lisaview,Gaming Console,2025-06-10,2023-11-25 11:40:10.617034
user_00998,32.0,3.6,2,0,johnsonjames@example.org,Mary,Moon,Female,USA,Indiana,Lisaview,Gaming Console,2025-06-10,2023-11-25 11:40:10.617034
user_03614,38.0,5.99,1,1,allison38@example.net,Sarah,Roman,Female,Canada,Nova Scotia,South Charlesfurt,Laptop,2023-03-10,2023-10-12 11:30:12.125371
user_03614,38.0,5.99,1,1,allison38@example.net,Sarah,Roman,Female,Canada,Nova Scotia,South Charlesfurt,Laptop,2023-03-10,2023-10-12 11:30:12.125371
user_03475,38.0,11.8,3,1,jessica71@example.net,Elizabeth,Gonzalez,Male,USA,Tennessee,West Duaneland,Tablet,2023-06-03,2024-07-21 23:41:18.668419
user_03475,38.0,11.8,3,1,jessica71@example.net,Elizabeth,Gonzalez,Male,USA,Tennessee,West Duaneland,Tablet,2023-06-03,2024-07-21 23:41:18.668419
user_05687,35.0,10.05,3,1,brettmartinez@example.net,Renee,Figueroa,,USA,North Carolina,Carrollfurt,Laptop,2022-11-14,2025-06-09 10:52:35.031301
user_05687,35.0,10.05,3,1,brettmartinez@example.net,Renee,Figueroa,,USA,North Carolina,Carrollfurt,Laptop,2022-11-14,2025-06-09 10:52:35.031301
user_02454,31.0,16.58,4,0,wpearson@example.com,Derrick,Harrington,Female,USA,Pennsylvania,Paulchester,Smart TV,2023-09-18,2024-04-02 04:46:55.483170
user_02454,31.0,16.58,4,0,wpearson@example.com,Derrick,Harrington,Female,USA,Pennsylvania,Paulchester,Smart TV,2023-09-18,2024-04-02 04:46:55.483170
user_09931,35.0,28.13,3,0,clarkvictoria@example.com,Christopher,Weaver,Female,USA,North Carolina,Claytonborough,Tablet,2025-01-30,2023-06-18 19:20:29.080837
user_09931,35.0,28.13,3,0,clarkvictoria@example.com,Christopher,Weaver,Female,USA,North Carolina,Claytonborough,Tablet,2025-01-30,2023-06-18 19:20:29.080837
user_04122,46.0,13.48,2,0,kennethmaynard@example.net,Robert,Sellers,Male,USA,Virginia,West Michaelfurt,Laptop,2023-11-20,2023-06-30 18:45:52.545096
user_04122,46.0,13.48,2,0,kennethmaynard@example.net,Robert,Sellers,Male,USA,Virginia,West Michaelfurt,Laptop,2023-11-20,2023-06-30 18:45:52.545096
user_04461,20.0,32.16,3,1,kaylee70@example.net,Joshua,Rios,Male,Canada,Nova Scotia,South Nicole,Gaming Console,2023-11-22,2025-06-21 17:24:55.868777
user_04461,20.0,32.16,3,1,kaylee70@example.net,Joshua,Rios,Male,Canada,Nova Scotia,South Nicole,Gaming Console,2023-11-22,2025-06-21 17:24:55.868777
user_04017,44.0,13.48,2,1,michaelarmstrong@example.net,Amanda,Smith,Female,USA,Wisconsin,North Melissaland,Desktop,2023-08-15,2023-08-25 18:58:21.871996
user_04017,44.0,13.48,2,1,michaelarmstrong@example.net,Amanda,Smith,Female,USA,Wisconsin,North Melissaland,Desktop,2023-08-15,2023-08-25 18:58:21.871996
user_01881,48.0,8.7,4,0,zcampbell@example.org,Robert,Bell,Female,USA,Missouri,East James,Tablet,2025-04-19,2023-08-10 08:15:41.516206
user_01881,48.0,8.7,4,0,zcampbell@example.org,Robert,Bell,Female,USA,Missouri,East James,Tablet,2025-04-19,2023-08-10 08:15:41.516206
user_07923,20.0,15.67,3,0,danderson@example.com,Shannon,Chang,Male,USA,Wisconsin,Hernandezville,Gaming Console,2023-07-24,2023-04-30 07:48:14.989302
user_07923,20.0,15.67,3,0,danderson@example.com,Shannon,Chang,Male,USA,Wisconsin,Hernandezville,Gaming Console,2023-07-24,2023-04-30 07:48:14.989302
user_03103,33.0,11.19,2,0,schwartzbriana@example.org,Kevin,Collins,Female,USA,Indiana,Lake Julia,Tablet,2023-01-07,2023-11-07 08:56:58.545833
user_03103,33.0,11.19,2,0,schwartzbriana@example.org,Kevin,Collins,Female,USA,Indiana,Lake Julia,Tablet,2023-01-07,2023-11-07 08:56:58.545833
user_04415,43.0,15.71,2,0,kristin57@example.org,David,Brown,Other,USA,California,Lindseymouth,Desktop,2023-10-19,2022-08-29 19:32:40.438173
user_04415,43.0,15.71,2,0,kristin57@example.org,David,Brown,Other,USA,California,Lindseymouth,Desktop,2023-10-19,2022-08-29 19:32:40.438173
user_04739,30.0,7.29,3,0,rodriguezdaniel@example.com,Abigail,Manning,Prefer not to say,Canada,Quebec,North Alexanderburgh,Mobile,2022-11-30,2022-12-27 02:55:22.492106
user_04739,30.0,7.29,3,0,rodriguezdaniel@example.com,Abigail,Manning,Prefer not to say,Canada,Quebec,North Alexanderburgh,Mobile,2022-11-30,2022-12-27 02:55:22.492106
user_04863,41.0,8.66,3,0,jamie23@example.org,David,Madden,Female,Canada,Prince Edward Island,Lindseyhaven,Gaming Console,2024-03-17,2022-09-18 06:19:00.533720
user_04863,41.0,8.66,3,0,jamie23@example.org,David,Madden,Female,Canada,Prince Edward Island,Lindseyhaven,Gaming Console,2024-03-17,2022-09-18 06:19:00.533720
user_07455,57.0,6.11,2,1,xcannon@example.com,Eric,Cox,Female,USA,Florida,Lucasberg,Tablet,2023-09-03,2023-11-21 03:03:50.067151
user_07455,57.0,6.11,2,1,xcannon@example.com,Eric,Cox,Female,USA,Florida,Lucasberg,Tablet,2023-09-03,2023-11-21 03:03:50.067151
user_07113,33.0,1.36,3,0,rachel71@example.com,Andrew,Webster,Female,Canada,Newfoundland and Labrador,East Joshua,Laptop,2023-07-05,2025-05-08 13:07:17.838947
user_07113,33.0,1.36,3,0,rachel71@example.com,Andrew,Webster,Female,Canada,Newfoundland and Labrador,East Joshua,Laptop,2023-07-05,2025-05-08 13:07:17.838947
user_06419,46.0,8.4,3,0,garysanchez@example.org,Ricardo,Graham,Female,Canada,Saskatchewan,Elliottburgh,Desktop,2023-05-03,2023-07-14 01:13:46.584066
user_06419,46.0,8.4,3,0,garysanchez@example.org,Ricardo,Graham,Female,Canada,Saskatchewan,Elliottburgh,Desktop,2023-05-03,2023-07-14 01:13:46.584066
user_00318,36.0,14.67,3,0,hbush@example.net,Suzanne,Thomas,Male,USA,Wisconsin,Blackhaven,Smart TV,2023-04-27,2024-08-21 14:58:41.680006
user_00318,36.0,14.67,3,0,hbush@example.net,Suzanne,Thomas,Male,USA,Wisconsin,Blackhaven,Smart TV,2023-04-27,2024-08-21 14:58:41.680006
user_03539,31.0,8.09,1,0,christine86@example.org,Jillian,Williams,Male,USA,Missouri,Katherineshire,Gaming Console,2024-09-20,2023-08-21 17:39:35.243649
user_03539,31.0,8.09,1,0,christine86@example.org,Jillian,Williams,Male,USA,Missouri,Katherineshire,Gaming Console,2024-09-20,2023-08-21 17:39:35.243649
user_03261,15.0,10.89,3,1,kwheeler@example.net,Rebecca,Day,Female,USA,Texas,South Jennifer,Laptop,2023-02-09,2023-08-05 07:18:36.559066
user_03261,15.0,10.89,3,1,kwheeler@example.net,Rebecca,Day,Female,USA,Texas,South Jennifer,Laptop,2023-02-09,2023-08-05 07:18:36.559066
user_02656,10.0,20.19,3,0,stacy67@example.com,Kelly,Sweeney,Male,USA,Georgia,Williamsville,Desktop,2022-08-04,2024-03-08 22:26:11.126713
user_02656,10.0,20.19,3,0,stacy67@example.com,Kelly,Sweeney,Male,USA,Georgia,Williamsville,Desktop,2022-08-04,2024-03-08 22:26:11.126713
user_04503,49.0,5.72,2,1,mjacobs@example.org,Brandon,Miller,Male,USA,Texas,Perkinshaven,Tablet,2023-05-25,2022-08-05 08:25:47.962690
user_04503,49.0,5.72,2,1,mjacobs@example.org,Brandon,Miller,Male,USA,Texas,Perkinshaven,Tablet,2023-05-25,2022-08-05 08:25:47.962690
user_00152,23.0,11.15,3,0,bbryant@example.org,Nicole,Moore,Male,USA,Washington,Lake Michaelland,Smart TV,2024-07-30,2022-09-28 19:33:24.100609
user_00152,23.0,11.15,3,0,bbryant@example.org,Nicole,Moore,Male,USA,Washington,Lake Michaelland,Smart TV,2024-07-30,2022-09-28 19:33:24.100609
user_02229,32.0,3.11,2,1,pattersonerin@example.org,Matthew,Soto,,USA,Ohio,East Deborahtown,Tablet,2023-11-27,2022-09-21 10:05:26.306086
user_02229,32.0,3.11,2,1,pattersonerin@example.org,Matthew,Soto,,USA,Ohio,East Deborahtown,Tablet,2023-11-27,2022-09-21 10:05:26.306086
user_03693,35.0,9.6,2,1,dedwards@example.org,Nicole,Taylor,Female,USA,Illinois,South Melissamouth,Tablet,2023-11-09,2024-12-29 14:46:42.634325
user_03693,35.0,9.6,2,1,dedwards@example.org,Nicole,Taylor,Female,USA,Illinois,South Melissamouth,Tablet,2023-11-09,2024-12-29 14:46:42.634325
user_03929,39.0,16.11,3,0,ronaldalvarez@example.org,Chase,Becker,Female,USA,North Carolina,East Alexandermouth,Gaming Console,2023-08-29,2024-04-22 14:04:13.889076
user_03929,39.0,16.11,3,0,ronaldalvarez@example.org,Chase,Becker,Female,USA,North Carolina,East Alexandermouth,Gaming Console,2023-08-29,2024-04-22 14:04:13.889076
user_03906,11.0,10.14,2,0,brandon13@example.com,Devin,Smith,Female,USA,Arizona,Lake Brian,Tablet,2024-03-02,2023-07-23 00:49:19.811562
user_03906,11.0,10.14,2,0,brandon13@example.com,Devin,Smith,Female,USA,Arizona,Lake Brian,Tablet,2024-03-02,2023-07-23 00:49:19.811562
user_00802,20.0,18.4,3,0,johnsonchristopher@example.org,Sean,Grant,Female,Canada,Newfoundland and Labrador,Port Dianashire,Gaming Console,2022-12-06,2023-04-14 13:11:27.194746
user_00802,20.0,18.4,3,0,johnsonchristopher@example.org,Sean,Grant,Female,Canada,Newfoundland and Labrador,Port Dianashire,Gaming Console,2022-12-06,2023-04-14 13:11:27.194746
user_07274,39.0,2.83,2,0,harryramos@example.org,Angela,Brown,Male,USA,Pennsylvania,Jonesview,Desktop,2023-11-07,2024-06-28 09:53:19.936977
user_07274,39.0,2.83,2,0,harryramos@example.org,Angela,Brown,Male,USA,Pennsylvania,Jonesview,Desktop,2023-11-07,2024-06-28 09:53:19.936977
user_03190,49.0,12.31,2,1,natalie86@example.org,Christy,Bell,Male,USA,Massachusetts,Stuartfort,Gaming Console,2024-07-26,2023-04-10 20:04:54.191314
user_03190,49.0,12.31,2,1,natalie86@example.org,Christy,Bell,Male,USA,Massachusetts,Stuartfort,Gaming Console,2024-07-26,2023-04-10 20:04:54.191314
user_05515,10.0,22.3,1,0,kwood@example.org,Anne,Diaz,Female,USA,North Carolina,Lake Coryview,Desktop,2025-03-01,2023-12-23 04:54:35.090101
user_05515,10.0,22.3,1,0,kwood@example.org,Anne,Diaz,Female,USA,North Carolina,Lake Coryview,Desktop,2025-03-01,2023-12-23 04:54:35.090101
user_00681,50.0,14.8,1,1,oscott@example.org,Brandy,Silva,Female,Canada,Quebec,Jenniferhaven,Desktop,2024-01-06,2025-07-03 13:15:15.883035
user_00681,50.0,14.8,1,1,oscott@example.org,Brandy,Silva,Female,Canada,Quebec,Jenniferhaven,Desktop,2024-01-06,2025-07-03 13:15:15.883035
user_03938,20.0,9.9,2,0,zacharybryant@example.org,Brandon,Carson,Female,USA,Florida,Rossborough,Tablet,2022-09-14,2023-12-17 17:25:09.528908
user_03938,20.0,9.9,2,0,zacharybryant@example.org,Brandon,Carson,Female,USA,Florida,Rossborough,Tablet,2022-09-14,2023-12-17 17:25:09.528908
user_08695,28.0,28.22,4,0,campbelltiffany@example.com,Andrea,Powell,Female,USA,California,Brownstad,Desktop,2024-07-28,2024-05-16 21:57:43.245655
user_08695,28.0,28.22,4,0,campbelltiffany@example.com,Andrea,Powell,Female,USA,California,Brownstad,Desktop,2024-07-28,2024-05-16 21:57:43.245655
user_01989,31.0,11.43,3,0,usmith@example.com,Barbara,Morales,Male,Canada,Ontario,Scottfurt,Laptop,2025-05-07,2024-11-03 20:55:13.763370
user_01989,31.0,11.43,3,0,usmith@example.com,Barbara,Morales,Male,Canada,Ontario,Scottfurt,Laptop,2025-05-07,2024-11-03 20:55:13.763370
user_09599,30.0,12.83,1,0,bestkelly@example.com,John,Johnson,,USA,Pennsylvania,North Logan,Gaming Console,2022-12-05,2023-08-23 16:18:38.890545
user_09599,30.0,12.83,1,0,bestkelly@example.com,John,Johnson,,USA,Pennsylvania,North Logan,Gaming Console,2022-12-05,2023-08-23 16:18:38.890545
user_05030,42.0,21.9,2,1,ahiggins@example.org,Lindsey,Nash,Male,USA,Texas,Port Lancechester,Gaming Console,2022-08-12,2023-05-18 06:59:46.965072
user_05030,42.0,21.9,2,1,ahiggins@example.org,Lindsey,Nash,Male,USA,Texas,Port Lancechester,Gaming Console,2022-08-12,2023-05-18 06:59:46.965072
user_00120,39.0,8.61,1,0,dpeters@example.com,Kristi,Horton,Male,USA,Maryland,West Nicholas,Tablet,2023-04-23,2023-06-28 14:14:31.320512
user_00120,39.0,8.61,1,0,dpeters@example.com,Kristi,Horton,Male,USA,Maryland,West Nicholas,Tablet,2023-04-23,2023-06-28 14:14:31.320512
user_08308,60.0,18.57,2,1,sandrasmith@example.com,Joseph,Fuller,Female,Canada,Quebec,Port Lisa,Desktop,2025-06-28,2025-03-07 07:04:35.657321
user_08308,60.0,18.57,2,1,sandrasmith@example.com,Joseph,Fuller,Female,Canada,Quebec,Port Lisa,Desktop,2025-06-28,2025-03-07 07:04:35.657321
user_01943,30.0,6.66,3,0,james84@example.org,Gloria,Howard,,Canada,Ontario,Katelynmouth,Desktop,2023-06-07,2023-12-09 08:05:10.648706
user_01943,30.0,6.66,3,0,james84@example.org,Gloria,Howard,,Canada,Ontario,Katelynmouth,Desktop,2023-06-07,2023-12-09 08:05:10.648706
user_05136,9.0,50.11,2,0,kelly12@example.com,Brent,Mcclain,Male,USA,Massachusetts,Lake Sarah,Desktop,2023-05-21,2023-01-14 07:57:23.626738
user_05136,9.0,50.11,2,0,kelly12@example.com,Brent,Mcclain,Male,USA,Massachusetts,Lake Sarah,Desktop,2023-05-21,2023-01-14 07:57:23.626738
user_06578,51.0,33.72,3,1,tgarrett@example.org,Jonathan,Harris,Female,Canada,British Columbia,Whitefort,Gaming Console,2023-03-25,2025-02-15 16:56:41.394026
user_06578,51.0,33.72,3,1,tgarrett@example.org,Jonathan,Harris,Female,Canada,British Columbia,Whitefort,Gaming Console,2023-03-25,2025-02-15 16:56:41.394026
user_03088,37.0,4.82,2,0,efuller@example.com,Tiffany,Pacheco,Female,USA,Indiana,Lindaland,Laptop,2023-11-26,2022-09-28 14:58:37.931873
user_03088,37.0,4.82,2,0,efuller@example.com,Tiffany,Pacheco,Female,USA,Indiana,Lindaland,Laptop,2023-11-26,2022-09-28 14:58:37.931873
user_07266,29.0,33.3,2,0,lutzlaurie@example.com,Shawn,Thompson,Female,USA,Pennsylvania,Meyerport,Gaming Console,2023-08-17,2024-08-13 21:47:33.048071
user_07266,29.0,33.3,2,0,lutzlaurie@example.com,Shawn,Thompson,Female,USA,Pennsylvania,Meyerport,Gaming Console,2023-08-17,2024-08-13 21:47:33.048071
user_04373,35.0,6.42,4,0,pbarajas@example.net,Christian,Thomas,Female,USA,North Carolina,New Ralphburgh,Mobile,2024-11-18,2024-10-26 16:21:40.150619
user_04373,35.0,6.42,4,0,pbarajas@example.net,Christian,Thomas,Female,USA,North Carolina,New Ralphburgh,Mobile,2024-11-18,2024-10-26 16:21:40.150619
user_08705,45.0,5.51,1,1,madeline88@example.org,William,Thomas,Male,USA,Arizona,South Leroyshire,Tablet,2022-10-24,2022-08-20 06:08:51.589107
user_08705,45.0,5.51,1,1,madeline88@example.org,William,Thomas,Male,USA,Arizona,South Leroyshire,Tablet,2022-10-24,2022-08-20 06:08:51.589107
user_01088,25.0,23.05,1,0,jill17@example.org,Gregory,Dougherty,Other,USA,Georgia,East Angela,Smart TV,2023-01-28,2025-02-27 06:32:16.298835
user_01088,25.0,23.05,1,0,jill17@example.org,Gregory,Dougherty,Other,USA,Georgia,East Angela,Smart TV,2023-01-28,2025-02-27 06:32:16.298835
user_06292,37.0,20.06,3,1,fsmith@example.com,Cassidy,Anderson,Female,USA,Illinois,Stephanieland,Mobile,2023-07-16,2024-12-29 08:01:38.220704
user_06292,37.0,20.06,3,1,fsmith@example.com,Cassidy,Anderson,Female,USA,Illinois,Stephanieland,Mobile,2023-07-16,2024-12-29 08:01:38.220704
user_07841,54.0,15.59,3,0,apriljordan@example.net,Rebecca,Campbell,Male,USA,Maryland,Jordanbury,Tablet,2024-10-07,2022-09-09 09:55:05.718826
user_07841,54.0,15.59,3,0,apriljordan@example.net,Rebecca,Campbell,Male,USA,Maryland,Jordanbury,Tablet,2024-10-07,2022-09-09 09:55:05.718826
user_04766,45.0,30.62,1,0,katherinemurray@example.net,Dylan,Douglas,Female,USA,Illinois,New Adam,Gaming Console,2023-06-25,2023-02-15 03:38:02.088225
user_04766,45.0,30.62,1,0,katherinemurray@example.net,Dylan,Douglas,Female,USA,Illinois,New Adam,Gaming Console,2023-06-25,2023-02-15 03:38:02.088225
user_09454,22.0,21.8,2,0,michael41@example.net,Catherine,Pena,Prefer not to say,USA,California,Cassidyton,Gaming Console,2023-12-07,2022-08-03 23:11:13.133755
user_09454,22.0,21.8,2,0,michael41@example.net,Catherine,Pena,Prefer not to say,USA,California,Cassidyton,Gaming Console,2023-12-07,2022-08-03 23:11:13.133755
user_01684,25.0,13.49,3,1,xgarcia@example.net,Ryan,Johnson,,Canada,New Brunswick,Erikaburgh,Laptop,2022-10-02,2023-05-07 02:59:49.251600
user_01684,25.0,13.49,3,1,xgarcia@example.net,Ryan,Johnson,,Canada,New Brunswick,Erikaburgh,Laptop,2022-10-02,2023-05-07 02:59:49.251600
user_01684,25.0,13.49,3,1,xgarcia@example.net,Ryan,Johnson,,Canada,New Brunswick,Erikaburgh,Laptop,2022-10-02,2023-05-07 02:59:49.251600
user_07541,42.0,8.33,3,0,annegarcia@example.org,Jason,Griffin,Female,USA,Tennessee,Lake Lukemouth,Desktop,2025-04-22,2025-01-29 16:12:34.646508
user_07541,42.0,8.33,3,0,annegarcia@example.org,Jason,Griffin,Female,USA,Tennessee,Lake Lukemouth,Desktop,2025-04-22,2025-01-29 16:12:34.646508
user_06283,31.0,30.69,1,0,wileysusan@example.com,Joel,Davis,Female,USA,Wisconsin,East Jeffreyville,Desktop,2023-09-29,2023-05-10 21:39:27.289920
user_06283,31.0,30.69,1,0,wileysusan@example.com,Joel,Davis,Female,USA,Wisconsin,East Jeffreyville,Desktop,2023-09-29,2023-05-10 21:39:27.289920
user_01477,43.0,4.26,1,0,martinezamber@example.org,Michael,Summers,Female,USA,Virginia,Jesusmouth,Gaming Console,2023-03-28,2024-05-24 21:47:08.643877
user_01477,43.0,4.26,1,0,martinezamber@example.org,Michael,Summers,Female,USA,Virginia,Jesusmouth,Gaming Console,2023-03-28,2024-05-24 21:47:08.643877
user_00147,30.0,24.56,3,0,fitzgeralddesiree@example.org,Nancy,Cole,Female,USA,Massachusetts,South Michelleville,Smart TV,2023-03-20,2025-03-03 12:55:51.174033
user_00147,30.0,24.56,3,0,fitzgeralddesiree@example.org,Nancy,Cole,Female,USA,Massachusetts,South Michelleville,Smart TV,2023-03-20,2025-03-03 12:55:51.174033
user_05667,43.0,13.48,3,0,swilliams@example.org,Michael,Diaz,Female,USA,Florida,East Brian,Desktop,2025-06-18,2025-06-05 20:26:26.432034
user_05667,43.0,13.48,3,0,swilliams@example.org,Michael,Diaz,Female,USA,Florida,East Brian,Desktop,2025-06-18,2025-06-05 20:26:26.432034
user_04991,14.0,11.99,3,0,rodriguezdeanna@example.com,Kristi,Schmidt,Female,USA,Ohio,North Tarachester,Tablet,2023-04-22,2022-09-07 18:43:20.235870
user_04991,14.0,11.99,3,0,rodriguezdeanna@example.com,Kristi,Schmidt,Female,USA,Ohio,North Tarachester,Tablet,2023-04-22,2022-09-07 18:43:20.235870
user_06599,41.0,47.24,3,0,ryanking@example.net,Brittany,Bryant,Prefer not to say,USA,California,West Stephanieland,Desktop,2025-07-14,2022-11-18 15:26:28.800880
user_06599,41.0,47.24,3,0,ryanking@example.net,Brittany,Bryant,Prefer not to say,USA,California,West Stephanieland,Desktop,2025-07-14,2022-11-18 15:26:28.800880
user_09749,29.0,12.58,4,0,mcdonaldwilliam@example.com,James,Brooks,Female,Canada,Saskatchewan,Leport,Tablet,2022-09-01,2023-07-20 00:52:03.542424
user_09749,29.0,12.58,4,0,mcdonaldwilliam@example.com,James,Brooks,Female,Canada,Saskatchewan,Leport,Tablet,2022-09-01,2023-07-20 00:52:03.542424
user_09921,23.0,12.0,3,0,hperez@example.org,Joshua,Callahan,Male,USA,Indiana,Williamfort,Tablet,2024-05-11,2024-08-24 05:27:56.181735
user_09921,23.0,12.0,3,0,hperez@example.org,Joshua,Callahan,Male,USA,Indiana,Williamfort,Tablet,2024-05-11,2024-08-24 05:27:56.181735
user_04858,39.0,14.31,3,1,shaffermichael@example.org,Thomas,Perez,Female,Canada,Prince Edward Island,Lake Karenville,Mobile,2023-06-15,2023-07-30 03:21:31.368296
user_04858,39.0,14.31,3,1,shaffermichael@example.org,Thomas,Perez,Female,Canada,Prince Edward Island,Lake Karenville,Mobile,2023-06-15,2023-07-30 03:21:31.368296
user_04858,39.0,14.31,3,1,shaffermichael@example.org,Thomas,Perez,Female,Canada,Prince Edward Island,Lake Karenville,Mobile,2023-06-15,2023-07-30 03:21:31.368296
user_08615,11.0,3.1,2,0,huertamelissa@example.net,Martha,Watson,Female,USA,Michigan,Nielsenburgh,Tablet,2024-05-19,2024-12-24 16:59:16.691296
user_08615,11.0,3.1,2,0,huertamelissa@example.net,Martha,Watson,Female,USA,Michigan,Nielsenburgh,Tablet,2024-05-19,2024-12-24 16:59:16.691296
user_01647,36.0,13.74,3,1,donnamadden@example.org,Nicole,Trujillo,,USA,Illinois,South Pamela,Tablet,2023-12-20,2024-05-26 23:53:56.636553
user_01647,36.0,13.74,3,1,donnamadden@example.org,Nicole,Trujillo,,USA,Illinois,South Pamela,Tablet,2023-12-20,2024-05-26 23:53:56.636553
user_09205,14.0,2.87,1,0,ryanalvarado@example.org,Angela,Cabrera,,USA,Georgia,Lake Larryland,Desktop,2023-10-08,2024-11-22 09:29:10.004954
user_09205,14.0,2.87,1,0,ryanalvarado@example.org,Angela,Cabrera,,USA,Georgia,Lake Larryland,Desktop,2023-10-08,2024-11-22 09:29:10.004954
user_01703,45.0,7.73,4,1,qwilson@example.org,Lori,Cummings,Female,Canada,British Columbia,Heatherside,Laptop,2025-03-20,2025-03-29 12:12:16.058205
user_01703,45.0,7.73,4,1,qwilson@example.org,Lori,Cummings,Female,Canada,British Columbia,Heatherside,Laptop,2025-03-20,2025-03-29 12:12:16.058205
user_04150,19.0,15.47,4,0,ywilliamson@example.org,Ryan,Duncan,Male,Canada,Saskatchewan,Lopezberg,Desktop,2023-03-15,2023-01-29 03:59:06.068069
user_04150,19.0,15.47,4,0,ywilliamson@example.org,Ryan,Duncan,Male,Canada,Saskatchewan,Lopezberg,Desktop,2023-03-15,2023-01-29 03:59:06.068069
user_05801,18.0,20.65,4,0,tracywilliams@example.org,Gary,Morgan,Female,USA,Washington,West Catherineland,Desktop,2022-08-25,2023-06-15 15:43:05.222459
user_05801,18.0,20.65,4,0,tracywilliams@example.org,Gary,Morgan,Female,USA,Washington,West Catherineland,Desktop,2022-08-25,2023-06-15 15:43:05.222459
user_02889,49.0,12.12,2,0,theresataylor@example.org,Jenna,Hernandez,Other,Canada,Saskatchewan,Lopezstad,Tablet,2024-03-02,2024-12-04 15:41:03.867972
user_02889,49.0,12.12,2,0,theresataylor@example.org,Jenna,Hernandez,Other,Canada,Saskatchewan,Lopezstad,Tablet,2024-03-02,2024-12-04 15:41:03.867972
user_08401,49.0,26.95,2,0,bethpena@example.com,Michael,Hinton,Male,USA,California,Zunigamouth,Smart TV,2023-11-18,2024-04-28 19:30:52.911375
